Tue Oct 14 2014 00:03:06 GMT-0400 (EDT),1.6071,1.27208,0.3350199999999999,-0.5965495271953606,1.60691,1.2722,0.33471000000000006,-0.6233433153108456
Tue Oct 14 2014 00:04:07 GMT-0400 (EDT),1.60714,1.27212,0.3350200000000001,-0.5965495271953414,1.60694,1.27225,0.33468999999999993,-0.6250719468021196
Tue Oct 14 2014 00:05:08 GMT-0400 (EDT),1.6072,1.27222,0.33498000000000006,-0.6000002647616306,1.60701,1.27234,0.33467,-0.6267939759050328
Tue Oct 14 2014 00:06:10 GMT-0400 (EDT),1.60694,1.27186,0.33508000000000004,-0.5913733652985416,1.60675,1.27199,0.33475999999999995,-0.6190315874839442
Tue Oct 14 2014 00:07:11 GMT-0400 (EDT),1.60673,1.27176,0.33497,-0.6008629444997093,1.60653,1.27189,0.33464000000000005,-0.6293852616101313
Tue Oct 14 2014 00:08:12 GMT-0400 (EDT),1.60672,1.27175,0.33497,-0.6008629444997093,1.60653,1.27188,0.3346500000000001,-0.628520948970445
Tue Oct 14 2014 00:09:14 GMT-0400 (EDT),1.60668,1.27167,0.33501000000000003,-0.5974122143737136,1.60648,1.27181,0.3346699999999998,-0.6267989286665004
Tue Oct 14 2014 00:10:15 GMT-0400 (EDT),1.60682,1.27176,0.3350599999999999,-0.593098759975253,1.60663,1.27189,0.33474000000000004,-0.6207569428336529
Tue Oct 14 2014 00:11:16 GMT-0400 (EDT),1.60682,1.27186,0.3349599999999999,-0.6017256223710741,1.60663,1.27199,0.33464000000000005,-0.6293836068779181
Tue Oct 14 2014 00:12:18 GMT-0400 (EDT),1.60676,1.27178,0.33498000000000006,-0.6000002647616306,1.60657,1.27193,0.33464000000000005,-0.6293869156930082
Tue Oct 14 2014 00:13:19 GMT-0400 (EDT),1.60686,1.27188,0.33498000000000006,-0.6000002647616306,1.60668,1.27202,0.3346600000000002,-0.6276582891676785
Tue Oct 14 2014 00:14:20 GMT-0400 (EDT),1.60686,1.27188,0.33498000000000006,-0.6000002647616306,1.60668,1.27202,0.3346600000000002,-0.6276582891676785
Tue Oct 14 2014 00:15:21 GMT-0400 (EDT),1.60686,1.27185,0.33501000000000003,-0.5974122143737136,1.60668,1.27199,0.33469000000000015,-0.6250702984140105
Tue Oct 14 2014 00:16:22 GMT-0400 (EDT),1.60692,1.27187,0.33504999999999985,-0.5939614545510121,1.60672,1.27201,0.33470999999999984,-0.6233482529000365
Tue Oct 14 2014 00:17:24 GMT-0400 (EDT),1.60694,1.27187,0.33507,-0.59223606355688,1.60675,1.27201,0.3347399999999998,-0.6207585849223844
Tue Oct 14 2014 00:18:25 GMT-0400 (EDT),1.60699,1.27187,0.33511999999999986,-0.5879225539185741,1.60682,1.27201,0.33480999999999983,-0.6147165325241479
Tue Oct 14 2014 00:19:26 GMT-0400 (EDT),1.60699,1.27187,0.33511999999999986,-0.5879225539185741,1.60682,1.27201,0.33480999999999983,-0.6147165325241479
Tue Oct 14 2014 00:20:27 GMT-0400 (EDT),1.60688,1.27187,0.33501000000000003,-0.5974122143737136,1.60669,1.27201,0.33467999999999987,-0.6259346135402651
Tue Oct 14 2014 00:21:28 GMT-0400 (EDT),1.60696,1.27187,0.3350899999999999,-0.5905106652028604,1.60675,1.272,0.3347499999999999,-0.6198975471215532
Tue Oct 14 2014 00:22:30 GMT-0400 (EDT),1.60696,1.27191,0.33504999999999985,-0.5939614545510121,1.60675,1.27204,0.33470999999999984,-0.6233482529000365
Tue Oct 14 2014 00:23:31 GMT-0400 (EDT),1.60697,1.27182,0.33515000000000006,-0.5853344261947727,1.60676,1.27196,0.3348,-0.6155857562725894
Tue Oct 14 2014 00:24:32 GMT-0400 (EDT),1.60697,1.27193,0.33504,-0.594824147281365,1.60676,1.27207,0.33468999999999993,-0.6250752416437345
Tue Oct 14 2014 00:25:33 GMT-0400 (EDT),1.60708,1.27198,0.33509999999999995,-0.5896479632725093,1.60687,1.27211,0.33475999999999995,-0.6190348660076328
Tue Oct 14 2014 00:26:34 GMT-0400 (EDT),1.60708,1.27192,0.3351600000000001,-0.584471713312787,1.60687,1.27205,0.3348200000000001,-0.6138587403080934
Tue Oct 14 2014 00:27:36 GMT-0400 (EDT),1.60701,1.27179,0.3352200000000001,-0.579295397980114,1.6068,1.27192,0.33488000000000007,-0.6086825481409364
Tue Oct 14 2014 00:28:37 GMT-0400 (EDT),1.60705,1.27187,0.33518000000000003,-0.5827462821037415,1.60684,1.272,0.33484,-0.612133350275799
Tue Oct 14 2014 00:29:38 GMT-0400 (EDT),1.60717,1.27198,0.3351899999999999,-0.581883563781997,1.60698,1.27211,0.33487,-0.6095420002195423
Tue Oct 14 2014 00:30:39 GMT-0400 (EDT),1.60726,1.27212,0.33514,-0.5861971372582152,1.60704,1.27226,0.3347800000000001,-0.6173127691724519
Tue Oct 14 2014 00:31:41 GMT-0400 (EDT),1.60726,1.27205,0.33521,-0.5801581217174807,1.60704,1.2722,0.33484,-0.6121382334598218
Tue Oct 14 2014 00:32:42 GMT-0400 (EDT),1.60713,1.27189,0.33524,-0.5775699451084495,1.60691,1.27204,0.33487,-0.6095501235197661
Tue Oct 14 2014 00:33:43 GMT-0400 (EDT),1.60708,1.27213,0.3349500000000001,-0.6025882983729585,1.60687,1.27225,0.3346199999999999,-0.6311105742783001
Tue Oct 14 2014 00:34:44 GMT-0400 (EDT),1.60706,1.2721,0.3349599999999999,-0.6017256223710741,1.60685,1.27225,0.3345999999999998,-0.6328408549411726
Tue Oct 14 2014 00:35:46 GMT-0400 (EDT),1.60728,1.27206,0.3352200000000001,-0.579295397980114,1.60707,1.27221,0.33485999999999994,-0.6104112040327022
Tue Oct 14 2014 00:36:47 GMT-0400 (EDT),1.60728,1.27206,0.3352200000000001,-0.579295397980114,1.60707,1.27221,0.33485999999999994,-0.6104112040327022
Tue Oct 14 2014 00:37:48 GMT-0400 (EDT),1.60722,1.272,0.3352200000000001,-0.579295397980114,1.60702,1.27214,0.33487999999999984,-0.6086825481409555
Tue Oct 14 2014 00:38:49 GMT-0400 (EDT),1.60716,1.27197,0.3351899999999999,-0.581883563781997,1.60694,1.27211,0.33482999999999996,-0.6129993047741231
Tue Oct 14 2014 00:39:50 GMT-0400 (EDT),1.6071,1.27187,0.3352299999999999,-0.5784326724428897,1.60691,1.272,0.33491000000000004,-0.6060911859318598
Tue Oct 14 2014 00:40:52 GMT-0400 (EDT),1.60696,1.27166,0.33529999999999993,-0.572393543510742,1.60677,1.2718,0.33497,-0.6009165234636715
Tue Oct 14 2014 00:41:53 GMT-0400 (EDT),1.60696,1.27168,0.33528,-0.5741190178523842,1.60677,1.27181,0.3349599999999999,-0.6017776270115961
Tue Oct 14 2014 00:42:54 GMT-0400 (EDT),1.60696,1.27183,0.33512999999999993,-0.5870598465003568,1.60677,1.27195,0.3348200000000001,-0.6138538440023584
Tue Oct 14 2014 00:43:55 GMT-0400 (EDT),1.60696,1.27175,0.33521,-0.5801581217174807,1.60677,1.27189,0.33488000000000007,-0.6086809240823758
Tue Oct 14 2014 00:44:57 GMT-0400 (EDT),1.60706,1.27185,0.33521,-0.5801581217174807,1.60686,1.27198,0.33487999999999984,-0.608680924082395
Tue Oct 14 2014 00:45:58 GMT-0400 (EDT),1.60698,1.27179,0.3351900000000001,-0.5818835637819778,1.6068,1.27192,0.33488000000000007,-0.6086776740808924
Tue Oct 14 2014 00:46:59 GMT-0400 (EDT),1.60715,1.27201,0.33514,-0.5862035842415187,1.60697,1.27215,0.3348200000000001,-0.6138620013446806
Tue Oct 14 2014 00:48:00 GMT-0400 (EDT),1.60715,1.27198,0.33516999999999997,-0.5836089986148654,1.60697,1.27211,0.33485999999999994,-0.6104030714258176
Tue Oct 14 2014 00:49:01 GMT-0400 (EDT),1.60712,1.2719,0.3352200000000001,-0.5792873739681085,1.60691,1.27204,0.33487,-0.6095387464964609
Tue Oct 14 2014 00:50:03 GMT-0400 (EDT),1.60711,1.27198,0.33512999999999993,-0.5870598465003568,1.60692,1.27212,0.3348,-0.6155824890024351
Tue Oct 14 2014 00:51:04 GMT-0400 (EDT),1.60713,1.27204,0.3350899999999999,-0.5905106652028604,1.60693,1.27217,0.33475999999999995,-0.6190332270651415
Tue Oct 14 2014 00:52:05 GMT-0400 (EDT),1.60706,1.27197,0.3350899999999999,-0.5905025623726194,1.60686,1.27211,0.3347499999999999,-0.6198893397532237
Tue Oct 14 2014 00:53:06 GMT-0400 (EDT),1.60706,1.27199,0.33507,-0.59223606355688,1.60686,1.27212,0.33474000000000004,-0.6207585849223652
Tue Oct 14 2014 00:54:07 GMT-0400 (EDT),1.60706,1.27198,0.3350799999999998,-0.5913733652985608,1.60686,1.27211,0.3347499999999999,-0.6198959069272136
Tue Oct 14 2014 00:55:09 GMT-0400 (EDT),1.60719,1.27198,0.3352099999999998,-0.5801581217174998,1.60697,1.27212,0.3348500000000001,-0.6112739061154555
Tue Oct 14 2014 00:56:10 GMT-0400 (EDT),1.60719,1.272,0.3351899999999999,-0.581883563781997,1.60697,1.27212,0.3348500000000001,-0.6112706524968231
Tue Oct 14 2014 00:57:11 GMT-0400 (EDT),1.60725,1.2722,0.33505000000000007,-0.5939614545509929,1.60705,1.27232,0.3347300000000002,-0.6216196177030626
Tue Oct 14 2014 00:58:12 GMT-0400 (EDT),1.60725,1.27219,0.33506000000000014,-0.5930987599752338,1.60705,1.27232,0.3347300000000002,-0.6216212610479358
